pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
-0.7778884,0.10881977,-0.7148483,-0.264738,-1.1159202,-0.81870896,-0.43371868,-0.21399383,-0.072276525,-0.953169,-0.88662136,-0.7193693,-1.1130074,-1.0694504,-0.92976063,-1.1640838,-0.8739008,-1.1354996,-0.9546065,-0.9823991,-0.9547985,-0.39673126,-0.109935135,-0.39675966,-0.27028745,-0.15890698,-0.27283174,-0.27421016,0.041098073,-0.045031417,-0.058544293,0.039840106,-0.05920797,0.041183844,-0.05293202,0.17918222,-0.060935527,0.054592647,0.17634189,0.19960766,0.26613936,0.2889366,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
0.28182423,0.8626144,-0.10384047,0.10636306,0.46714875,0.31009376,0.1875686,0.10629,-0.005576514,0.31533673,0.47558713,1.2981843,0.062371332,0.36399138,0.719553,0.4388371,0.41860837,0.9430568,1.706397,1.5356177,1.7064146,1.3914794,1.0877615,1.3908018,-0.066655606,-0.15810318,-0.02392894,-0.11564934,3.0342479,-0.045031417,2.154087,3.0144424,2.1531248,3.0343227,2.1068006,2.9511764,-0.060935527,2.7255003,2.923141,2.625695,2.8977835,2.4770613,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,1.4308971,0.025675317,-0.028988551,0.008036861
0.45844302,-1.021872,1.1468937,0.33925018,1.0312308,0.9067834,0.46234354,0.24505095,0.06086295,1.4088334,0.67018837,0.10629623,1.4056612,0.5687688,0.719553,0.8395673,1.0005759,0.4644418,0.6952157,0.7429088,0.6951536,0.18040927,-0.050659362,0.18017131,-0.20241016,-0.15858546,-0.20494916,-0.14902367,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8300447,-0.7717465,-0.8379375,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,1.0714802,0.35178766,-0.028988551,0.008036861
-0.07141332,0.8626144,-1.1435943,-0.30662888,-0.64888453,-0.8281514,-0.3121584,-0.24583188,-0.06628395,-0.7806423,-0.10821652,0.33934698,-0.9702828,-0.2503408,-0.68659264,-0.62977684,-0.467877,-0.93037885,-0.7949462,-0.65598947,-0.7951257,-0.5104439,-0.21298264,-0.5104311,-0.27028745,-0.15890698,-0.27283174,-0.27421016,0.7062425,-0.045031417,0.38398197,0.7008629,0.3832586,0.7063259,0.3790145,0.8324552,-0.060935527,0.61942196,0.8236771,0.5911297,0.825327,0.5690634,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,0.025675317,-0.028988551,0.008036861
0.45844302,-0.64497477,0.4104551,0.23188771,1.0069692,0.8750223,0.35333264,0.163453,0.048617247,0.8800824,0.67018837,0.3326884,0.8725431,0.9783236,0.69840795,1.3738742,0.86523455,0.71058667,0.6952157,0.64964885,0.6951536,0.2120417,-0.09778776,0.21179228,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8300447,-0.7717465,-0.8379375,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
0.6350618,1.2395116,-0.08780109,0.13392979,0.9038574,0.44893765,0.33235458,0.08900275,-0.0014077633,0.66411376,0.86478955,2.4700968,0.31423822,0.7735462,1.5230649,0.97314405,0.43890956,1.4353465,1.3870766,1.4423578,1.387069,0.7274273,0.5248682,0.7269907,0.34060806,-0.14701064,0.33811146,-0.00595342,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.49220043,-0.060935527,-0.5258946,-0.48893845,-0.6931655,-0.5809294,-1.0907478,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,0.35264632,0.025675317,-0.028988551,0.008036861
0.28182423,0.8626144,-0.88059056,-0.34567264,-0.49421686,-0.937837,-0.27226266,-0.275506,-0.062115196,-0.66769314,0.2809859,-0.30653653,-0.58828473,0.46638012,-0.29540926,-0.295835,-0.70472425,-0.64320993,-0.58206594,-0.37620983,-0.58222866,-0.3991631,-0.10604004,-0.39919063,-0.27028745,-0.15890698,-0.27283174,-0.27421016,0.041098073,-0.045031417,-0.058544293,0.039840106,-0.05920797,0.041183844,-0.05293202,0.06040532,-0.060935527,-0.04810358,0.058644574,-0.13598268,0.017611606,-0.15926643,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,0.025675317,-0.028988551,0.008036861
-0.7778884,0.10881977,-0.80009824,-0.26605266,-1.1128875,-0.81398773,-0.4348425,-0.214993,-0.07279762,-0.95689255,-0.88662136,-0.7127107,-1.1339964,-1.0694504,-0.9509057,-1.1640838,-0.8739008,-1.1354996,-0.9546065,-0.9823991,-0.9547985,-0.3988647,-0.113549575,-0.3988923,-0.27028745,-0.15890698,-0.27283174,-0.27421016,1.3713868,-0.045031417,0.8265082,1.3618855,0.8257252,1.3714678,0.81096095,1.712233,-0.060935527,1.3800907,1.6954585,1.4873382,1.7833147,1.5006484,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
-0.07141332,0.48571706,-0.92818165,-0.3345081,-0.7034731,-0.90484244,-0.33856827,-0.2670207,-0.06810778,-0.76698905,-0.10821652,-0.6794177,-0.8443494,0.15921399,-0.7817453,-0.295835,-0.75886077,-0.6842341,-0.8481663,-0.7026194,-0.84835,-0.5793494,-0.27949238,-0.5793115,-0.27028745,-0.15890698,-0.27283174,-0.27421016,1.3713868,-0.045031417,0.8265082,1.3618855,0.8257252,1.3714678,0.81096095,1.5059453,-0.060935527,1.2017314,1.491046,1.1635374,1.4955585,1.1114367,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,0.35264632,0.025675317,-0.028988551,0.008036861
0.28182423,0.8626144,0.08738614,0.17381047,0.6096856,0.5126931,0.25200117,0.12562355,-0.006358155,0.43697426,0.47558713,1.8708234,0.20089811,0.2616027,0.8147057,0.5056255,0.5674838,1.3532982,1.6531769,1.5822476,1.6531903,1.2018054,0.9322868,1.2011967,0.2048535,-0.15119044,0.21366008,0.01810307,1.0388147,-0.045031417,0.6052451,1.0313742,0.6044919,1.0388969,0.59498775,1.096016,-0.060935527,0.8923524,1.0848426,0.7931296,1.0481346,0.7236751,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,0.7120633,0.025675317,-0.028988551,0.008036861
-0.24803211,-0.64497477,1.2667205,0.41840792,0.66124153,1.2287586,0.31849408,0.30521262,0.042103574,0.65542537,-0.10821652,0.58571494,0.8725431,-0.14795211,0.49752998,0.7727789,1.3050938,0.97040623,0.2162351,0.13671951,0.21613526,-0.05515398,-0.3368104,-0.055306405,-0.20241016,-0.15858546,-0.20494916,-0.14902367,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-1.0241582,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.07141332,-1.021872,1.041307,0.37026092,0.6430453,0.9868629,0.3289831,0.2686198,0.056433655,0.88132364,0.086384684,0.18619934,0.9774876,-0.0455634,0.5398201,0.7059906,1.1765195,0.30034524,0.0033548272,-0.09643018,0.0032382132,-0.23501265,-0.53329486,-0.23509976,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.7212196,-0.71130216,-0.67442673,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
0.45844302,1.2395116,-0.05199163,0.13997865,0.54599893,0.2717023,0.26005524,0.13173407,-0.0040132324,0.547441,0.86478955,1.5378937,0.21349145,0.5687688,1.0050112,0.63920224,0.5810179,1.1618522,1.3338565,1.255838,1.3338448,0.97616315,0.7237328,0.9756363,-0.066655606,-0.15826394,-0.057870228,-0.14499131,2.3691034,-0.045031417,1.7115607,2.3534195,1.7106583,2.3691807,1.6748539,2.4636374,-0.060935527,2.308719,2.4400332,2.1924129,2.3992214,2.0534225,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,1.4308971,0.025675317,-0.028988551,0.008036861
0.10520546,-1.021872,1.518842,0.48938245,1.1586041,1.4884976,0.49961704,0.35915488,0.06555279,1.3033314,0.2809859,0.6789352,1.4770235,0.2616027,1.0155836,0.7727789,1.0005759,1.2302258,1.0145361,0.92942846,1.0144992,0.39150375,0.0111710895,0.3911892,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.75922203,-0.7324097,-0.7315256,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,1.0714802,0.35178766,-0.028988551,0.008036861
0.10520546,-1.021872,1.0689067,0.4024963,0.99180573,1.259744,0.41533023,0.33798018,0.044187948,1.0166143,0.086384684,0.9452789,1.1160144,0.15921399,0.95214856,0.9063557,0.93290526,0.984081,0.64199567,0.4631291,0.6419293,0.15820186,-0.28835177,0.15797198,-0.20241016,-0.15858546,-0.20494916,-0.14902367,-0.6240463,-0.045031417,-0.27980742,-0.6211826,-0.28044125,-0.6239582,-0.26890525,-0.71164453,-0.060935527,-0.35802615,-0.706388,-0.3696975,-0.7324097,-0.3413489,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,1.0714802,0.35178766,-0.028988551,0.008036861
-0.24803211,-1.021872,1.2621055,0.46157452,0.81287646,1.4471141,0.35838982,0.3380202,0.043406308,0.87263525,-0.10821652,0.7455211,0.9816854,-0.14795211,0.8358508,0.63920224,0.62838733,0.95673156,0.8016559,0.60301894,0.8016021,0.35878915,-0.081067614,0.35848644,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-0.24803211,0.48571706,-1.087818,-0.33337116,-0.8217484,-0.90675956,-0.37602907,-0.23333594,-0.06862887,-0.8687674,-0.49741894,-0.5196115,-1.0206562,-0.14795211,-0.7183102,-0.7633536,-0.75886077,-0.8073065,-0.58206594,-0.5627296,-0.58222866,-0.13896771,0.086500615,-0.1390897,-0.20241016,-0.15874623,-0.20494916,-0.27421016,0.7062425,-0.045031417,0.6052451,0.7008629,0.6044919,0.7063259,0.59498775,0.8675484,-0.060935527,0.99111235,0.8584513,1.0290496,0.88039845,1.0242696,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
-0.24803211,-1.021872,1.3085456,0.42311117,0.7613206,1.3728728,0.32280207,0.3087872,0.035850447,0.86518806,-0.10821652,0.5324462,0.9816854,-0.2503408,0.7089805,0.63920224,0.6351544,0.7926349,1.0677562,0.8361686,1.0677234,0.63753283,0.18608272,0.6371289,-0.13453288,-0.1584247,-0.13706657,-0.18032031,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.28795862,-0.060935527,-0.3493041,-0.28655303,-0.3221945,-0.26804388,-0.2747334,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
1.5181557,2.7471008,0.016692536,0.21346182,1.9228443,0.90844667,0.6427173,0.1494489,0.024125835,1.1928647,2.0323968,3.6286917,0.8851364,1.7974333,3.2358136,1.7746044,1.0141101,2.0917327,2.557918,2.7013662,2.5580027,1.0637662,0.72808814,1.0632076,0.61211723,-0.1463676,0.6096418,0.017891621,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.08839214,-0.060935527,-0.17675602,-0.08880044,-0.46850002,-0.24491298,-0.58869183,0.19815907,0.37558022,0.31611335,0.022101043,-0.046869148,0.74330705,1.7903141,0.025675317,-0.028988551,0.008036861
-0.07141332,-1.021872,1.1065925,0.4359761,0.7097647,1.0805962,0.39116803,0.31856483,0.05252545,1.3244318,0.086384684,0.11295481,1.0236632,-0.0455634,0.6032552,0.4388371,0.9126041,0.28667054,0.26945516,0.22997941,0.26935953,-0.03170749,-0.28234008,-0.031868428,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.40583527,-0.060935527,-0.45122197,-0.40335828,-0.46130866,-0.40697256,-0.42815316,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
0.81168056,0.8626144,-0.34382415,-0.30649567,-0.10906408,-0.89270854,-0.11511462,-0.2168321,-0.006618702,-0.4293829,0.67018837,-0.16670609,-0.004793165,0.9783236,0.32836962,0.30526036,-0.6032183,-0.2739927,-0.42240572,-0.14306013,-0.42255586,-0.44526583,-0.21202758,-0.44527665,3.5308402,2.818233,3.5285928,3.0432312,-0.6240463,-0.045031417,-0.27980742,-0.6211826,-0.28044125,-0.6239582,-0.26890525,-0.71164453,-0.060935527,-0.38912207,-0.706388,-0.53905606,-0.80766267,-0.57884794,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,0.35264632,0.025675317,-0.028988551,0.008036861
0.10520546,-1.021872,1.041307,0.40912482,1.0281981,1.3108672,0.42188588,0.34314078,0.044187948,1.0290264,0.086384684,0.96525466,1.1202121,0.15921399,0.96272105,0.9063557,0.9126041,1.0661292,0.85487586,0.64964885,0.8548264,0.34325618,-0.1310648,0.34295914,-0.20241016,-0.15858546,-0.17100786,-0.1682581,-0.6240463,-0.045031417,-0.27980742,-0.6211826,-0.28044125,-0.6239582,-0.26890525,-0.46336523,-0.060935527,-0.14847134,-0.46036536,-0.16370597,-0.48503,-0.14616603,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,1.0714802,0.35178766,-0.028988551,0.008036861
-0.07141332,0.48571706,-0.6973824,-0.3190856,-0.7095385,-0.9133633,-0.32377124,-0.22302762,-0.06888942,-0.7396827,-0.30281773,-0.7460037,-0.621867,-0.0455634,-0.4434246,-0.16225827,-0.77916193,-0.72525823,-0.7949462,-0.7026194,-0.7951257,-0.51414466,-0.27949238,-0.5141305,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.29147413,-0.045031417,-0.058544293,-0.29067126,-0.05920797,-0.29138717,-0.05293202,-0.29804638,-0.060935527,-0.00042318678,-0.2965491,0.01982712,-0.2997051,0.04882782,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,0.025675317,-0.028988551,0.008036861
-0.24803211,0.48571706,-0.7408494,-0.31168568,-0.7762579,-0.84125286,-0.35598752,-0.21643189,-0.070713244,-0.8563554,-0.49741894,-0.1533889,-0.8611405,-0.55750686,-0.55972236,-0.7633536,-0.74532664,-1.0124272,-0.9546065,-0.8891392,-0.9547985,-0.61510813,-0.35559264,-0.6150573,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.27980742,-0.6211826,-0.28044125,-0.6239582,-0.26890525,-0.71164453,-0.060935527,-0.340146,-0.706388,-0.27231637,-0.68913925,-0.20478716,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.7256046,-0.300437,-0.028988551,0.008036861
-0.24803211,-1.021872,1.058916,0.41116932,0.5702605,1.0977453,0.31175116,0.2997111,0.045490682,1.0166143,-0.10821652,-0.053510003,0.855752,-0.2503408,0.58211017,0.37204874,0.7637286,0.2456464,0.10979497,0.043459635,0.10968673,-0.10675652,-0.35390937,-0.10689022,-0.27028745,-0.15874623,-0.27283174,-0.086430445,0.041098073,-0.045031417,-0.058544293,0.039840106,-0.05920797,0.041183844,-0.05293202,0.11555173,-0.060935527,-0.00042318678,0.11328976,0.01982712,0.1329995,0.04882782,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
2.048012,1.2395116,0.1500811,0.13014585,2.08661,0.6862174,0.6990958,0.08612687,0.05929967,1.406351,2.6162004,2.5100484,1.5148035,2.3093767,1.5970725,1.9081812,1.5081058,2.2695038,2.557918,2.747996,2.5580027,1.0361637,0.73162115,1.0356151,0.2727308,-0.15231577,0.29285643,-0.13920835,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.05293202,-0.17204899,-0.060935527,-0.24908696,-0.17169692,-0.6132143,-0.3690519,-0.5689948,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,1.4308971,0.025675317,-0.028988551,0.008036861
0.28182423,0.8626144,-0.41111916,-0.30872113,-0.48208606,-0.9215876,-0.23555107,-0.24742202,-0.03710269,-0.604392,0.2809859,-0.47965994,-0.3070334,0.46638012,-0.23197412,-0.4962001,-0.7520937,-0.5885111,-0.58206594,-0.37620983,-0.58222866,-0.4064782,-0.118452445,-0.40650305,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.79545695,-0.7525355,-0.78596884,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-0.006770648,0.025675317,-0.028988551,0.008036861
-0.24803211,0.48571706,-1.1193607,-0.36093393,-0.9521544,-1.0945455,-0.4016897,-0.28710493,-0.06706559,-0.8811794,-0.30281773,-0.5462459,-1.0752274,-0.45511818,-0.84518045,-1.1640838,-0.86713374,-1.1081501,-0.9013864,-0.7958793,-0.90157425,-0.43596795,-0.036907267,-0.43598214,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,0.025675317,-0.028988551,0.008036861
-0.07141332,0.8626144,-1.0666612,-0.29891765,-0.61249214,-0.7770243,-0.30485356,-0.23997115,-0.05924918,-0.6801051,-0.10821652,-0.046851415,-0.9325028,-0.2503408,-0.35884443,-0.9637187,-0.73855954,-0.83465594,-0.36918566,-0.28294992,-0.3693316,-0.016210014,0.22362386,-0.016376577,-0.20241016,-0.15874623,-0.20494916,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.7212196,-0.71130216,-0.67442673,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,0.025675317,-0.028988551,0.008036861
0.6350618,-1.021872,0.53118604,0.2395981,1.2708141,0.98894197,0.423197,0.16931307,0.047053967,1.0985335,0.86478955,0.5124704,1.0782343,0.87593484,0.9310035,1.3738742,0.9193711,0.95673156,1.3870766,1.349098,1.387069,0.60919625,0.24783282,0.6088026,-0.13453288,-0.1584247,-0.10312528,-0.19174811,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.86939776,-0.79360425,-0.89706606,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
-1.6609824,-0.64497477,-0.53582263,-0.5086788,-1.9408144,-1.2375681,-0.81563145,-0.39939445,-0.0910359,-2.0590775,-2.2488298,-2.2841387,-1.6461257,-2.195726,-2.9385402,-2.5666397,-1.3881977,-1.7371869,-1.2739269,-1.4953284,-1.274144,-0.27484465,0.09844404,-0.2749173,-0.33816472,-0.15906775,-0.3407143,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.70085174,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.27231637,-0.46196938,-0.5120513,-5.0464506,-1.4762914,-0.76627576,0.022101043,-1.3563579,-1.9385742,-2.5226893,0.35178766,-0.028988551,0.008036861
0.28182423,0.10881977,1.6680449,0.32874843,0.9523806,1.0013638,0.39772367,0.23706937,0.040279746,0.9421424,0.67018837,0.41259152,1.4224523,0.36399138,0.96272105,1.3070859,0.70282507,0.57383955,-0.42240572,-0.23631999,-0.42255586,-0.853105,-1.0019417,-0.85296774,-0.20241016,-0.15874623,-0.20494916,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.79545695,-0.7525355,-0.78596884,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.35264632,0.35178766,-0.028988551,0.008036861
0.9882993,1.616409,-0.1793537,-0.014826702,0.87049776,0.15391101,0.2435725,-0.02405557,-0.015477298,0.38360268,1.253992,1.9573851,0.19670032,1.1831009,1.1213089,1.1735091,0.37800598,1.1208282,0.8016559,1.0226884,0.8016021,0.2541656,0.18633102,0.2539009,0.34060806,-0.14701064,0.33811146,-0.00595342,-0.29147413,-0.045031417,-0.27980742,-0.29067126,-0.28044125,-0.29138717,-0.26890525,-0.047331624,-0.060935527,-0.14125451,-0.04811313,-0.35440657,-0.1600638,-0.4366327,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,-0.006770648,0.025675317,-0.028988551,0.008036861
-0.07141332,-1.021872,1.1733413,0.41994473,0.63697994,1.1033301,0.3759964,0.30638063,0.05513092,1.2487186,-0.10821652,-0.03353423,1.0698388,-0.2503408,0.5715377,0.37204874,0.9193711,0.31401998,0.16301504,0.13671951,0.162911,-0.050106954,-0.30406234,-0.050261207,-0.27028745,-0.15874623,-0.27283174,-0.086430445,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.7212196,-0.71130216,-0.44134048,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
0.10520546,0.48571706,0.04143205,0.18067995,0.6339472,0.6875282,0.22128333,0.12453394,-0.0019288572,0.3463667,0.086384684,1.6644069,0.070766896,0.15921399,1.0578737,0.37204874,0.31033534,1.3122741,1.4935167,1.4423578,1.4935175,1.0697504,0.7861671,1.0691897,0.06909895,-0.15553099,0.10052245,-0.029676193,0.37367028,-0.045031417,0.16271883,0.3703515,0.16202532,0.37375483,0.16304122,0.7314847,-0.060935527,0.5321214,0.72362435,0.4549523,0.6968729,0.33048627,0.19815907,0.14409624,0.31611335,0.022101043,-0.7016135,0.74330705,0.35264632,0.025675317,-0.028988551,0.008036861
-0.24803211,0.8626144,-0.9458761,-0.3161444,-0.7338001,-0.7801129,-0.36029553,-0.2530639,-0.06862887,-0.83773744,-0.30281773,-0.5529045,-0.9492939,0.056825295,-0.76060027,-0.56298846,-0.77916193,-0.72525823,-0.68850607,-0.6093595,-0.6886772,-0.33078673,-0.070734,-0.3308391,0.2727308,-0.14990434,0.2702289,0.17646116,0.37367028,-0.045031417,0.16271883,0.3703515,0.16202532,0.37375483,0.16304122,0.50029427,-0.060935527,0.33223078,0.49453527,0.34594062,0.5153896,0.35733953,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,0.025675317,-0.028988551,0.008036861
0.10520546,-0.64497477,0.8278111,0.31086308,0.96754414,1.2289132,0.32636085,0.25535843,0.03324498,0.66163135,0.086384684,0.96525466,0.81377417,0.056825295,0.941576,1.0399325,0.6351544,0.9157074,0.7484358,0.60301894,0.74837786,0.27895644,-0.15254785,0.2786827,0.0012216712,-0.15778166,0.04395364,-0.019689983,-0.6240463,-0.045031417,-0.27980742,-0.6211826,-0.28044125,-0.6239582,-0.4848785,-0.60578126,-0.060935527,-0.36020544,-0.6014869,-0.3815667,-0.62693,-0.457862,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,1.0714802,0.35178766,-0.028988551,0.008036861
0.45844302,-1.021872,0.72588104,0.28009504,0.9705768,0.82738096,0.40221897,0.20009169,0.063728966,1.0550915,0.67018837,0.35266417,1.0908277,0.67115754,0.6455453,1.3738742,1.1359172,0.5054659,0.5887756,0.556389,0.58870506,0.14625253,-0.1461984,0.14602697,-0.20241016,-0.15858546,-0.20494916,-0.14902367,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.8300447,-0.7717465,-0.8379375,0.19815907,0.8385481,0.31611335,0.022101043,1.2626196,0.74330705,0.7120633,0.35178766,-0.028988551,0.008036861
-0.24803211,0.48571706,-1.1509035,-0.36579803,-0.94305634,-1.081444,-0.406185,-0.29080176,-0.06628395,-0.8960738,-0.30281773,-0.55956304,-1.100414,-0.45511818,-0.84518045,-1.1640838,-0.8739008,-1.0944754,-0.9013864,-0.7958793,-0.90157425,-0.44205794,-0.04750155,-0.44206992,-0.27028745,-0.15890698,-0.27283174,-0.27421016,-0.6240463,-0.045031417,-0.50107056,-0.6211826,-0.50167453,-0.6239582,-0.4848785,-0.71164453,-0.060935527,-0.7156291,-0.706388,-0.68131715,-0.68913925,-0.61447257,0.19815907,-0.55035555,-0.2250812,0.022101043,-0.7016135,-0.59763354,-1.0850215,-0.300437,-0.028988551,0.008036861
